gene_id	KO_1	KO_2	KO_3	WT_1	WT_2	WT_3
ENSG00000196460	0	0	0	0	0	0
ENSG00000196504	1587.741946	1564.329941	1515.430238	1819.64213	1805.435093	1794.316399
ENSG00000196604	8.0975	7.568378	7.077347	13.94975	14.537412	12.763673
ENSG00000196659	20.709689	21.796543	28.506289	22.164666	24.081041	25.842814
ENSG00000196811	0	0.136747	0	0	0	0
ENSG00000196834	11.27104	11.631364	10.521007	11.951054	18.909215	14.050973
ENSG00000196843	49.99717	54.026106	47.097867	54.737714	52.167083	42.683609
ENSG00000196862	0	0.391492	0.713516	0.097674	0	0
ENSG00000196872	24.985502	33.973821	29.703725	17.202352	17.341076	14.326459
ENSG00000196912	52.414984	61.651983	70.367384	46.150698	93.505885	55.997901
ENSG00000196950	1469.316841	1644.319377	1590.846973	1229.261756	1481.064613	1456.422339
ENSG00000196975	1471.955897	1456.519031	1775.018613	1157.871815	1132.728829	1242.362828
ENSG00000197121	44.832029	56.672343	62.133022	58.583003	59.878015	67.58264
ENSG00000197223	995.907457	1101.51109	1048.898868	1050.180407	1113.13471	1058.014374
ENSG00000197329	106.667281	98.828319	118.08783	99.677877	101.326991	108.413751
ENSG00000197557	12.024037	17.532707	16.486837	17.086502	19.988803	17.947218
ENSG00000197635	0	0.715447	0.245904	0.147108	0.211072	0.515141
ENSG00000197713	782.69212	796.413599	810.942149	918.85526	928.049255	989.121141
ENSG00000197756	43827.971813	44400.080875	45914.371351	43218.700107	40985.528501	44338.261206
ENSG00000197794	0	0	0	0	0	0
ENSG00000197872	0	0	0	0	0.406806	0
ENSG00000197927	35.450786	28.557068	24.19097	21.36299	38.483647	25.168446
ENSG00000198075	0	0.279091	0.499784	1.025967	0.762784	0.564679
ENSG00000198130	360.647001	342.679953	409.590011	321.458647	353.812443	386.925697
ENSG00000198142	360.13625	386.571602	375.271514	511.40084	534.840194	512.718676
ENSG00000198203	0.292843	0.186572	0.570599	0.255106	0.3983	0.365955
ENSG00000198369	431.70842	430.273167	423.909946	433.841494	391.29583	415.589955
ENSG00000198380	916.553757	1021.786012	979.199653	979.793482	1125.167781	1059.527334
ENSG00000198399	199.005615	213.041643	197.591878	189.788064	204.532135	214.519947
ENSG00000198522	788.529308	785.868279	700.06151	792.674409	794.897936	806.095008
ENSG00000198526	0	0	0	0	0.330269	0
ENSG00000198586	542.690066	558.747502	585.621948	620.205264	577.539512	655.467265
ENSG00000198612	1545.207266	1524.998526	1568.919253	1237.33832	1250.418642	1281.691395
ENSG00000198648	0.588125	1.201708	1.012564	1.254972	2.234235	2.161936
ENSG00000198885	0	0	0.147104	0	0.1483	0.164724
ENSG00000198914	0	0	0	0	0	0
ENSG00000198925	638.317447	638.708426	631.991753	589.993203	572.861054	592.383783
ENSG00000199395	0	0	0	0	0	0
ENSG00000199508	0	0	0	0	0	0
ENSG00000199585	0	0	0	0	0	0
ENSG00000200028	0	0	0	0	0	0
ENSG00000200650	0	0	0	0	0	0
ENSG00000200890	51.826736	0	0	0	0	0
ENSG00000201610	0	0	0	0	0	0
ENSG00000201671	0	0	0	0	0	0
ENSG00000201876	0	0	128.251298	0	0	0
ENSG00000202164	0	0	0	0	0	0
ENSG00000202174	0	0	0	0	0	0
ENSG00000202430	0	0	0	0	0	0
ENSG00000203363	1.896432	2.868654	3.267855	0	1.632441	0
ENSG00000203387	0	0	1.301904	1.856353	1.41805	2.666565
ENSG00000203435	2.842571	3.68748	3.281878	3.107037	4.610333	3.068751
ENSG00000203531	0.756607	0	1.5757	0.688325	0.665589	1.510559
ENSG00000204099	1.895717	2.434669	1.877233	3.217625	5.905634	0.416502
ENSG00000204104	230.224749	200.854007	204.565724	236.891409	233.716232	225.67974
ENSG00000204120	398.134826	365.060864	353.346503	360.449126	361.736844	371.627796
ENSG00000204121	0	0	0	0	0	0
ENSG00000204128	0	0	0	0	0	0
ENSG00000204186	29.089633	29.318676	34.689613	30.97443	32.99747	36.770582
ENSG00000204196	639.424307	588.80363	1119.096135	460.516154	389.01834	703.804964
ENSG00000204217	100.908775	102.38758	99.932855	99.584016	94.05184	117.161076
ENSG00000204253	1164.343035	1104.517928	1166.515034	1189.192753	1136.142542	1243.352812
ENSG00000204262	1.008788	2.566255	4.968776	1.308063	2.383666	1.833027
ENSG00000204311	18.710147	32.092462	30.450956	19.800107	19.036551	20.37313
ENSG00000204334	1.743357	5.097132	3.641835	7.152996	2.260763	5.787874
ENSG00000204335	0	0	0	0	0	0
ENSG00000204399	0	0	0	0	0	0
ENSG00000204406	91.81261	77.089298	101.477232	61.468542	80.480012	78.05668
ENSG00000204434	22.93702	23.724923	27.198988	17.350508	26.086658	17.143678
ENSG00000204634	197.119036	207.05584	218.874454	239.610993	259.965854	223.22544
ENSG00000204637	0	0	2.606449	2.299394	0	0
ENSG00000204640	0	0	0	0	0	0
ENSG00000204670	0	0	0	0	0	0
ENSG00000204699	0	0	0	0	0	0
ENSG00000204705	0	0	0	0	0	0
ENSG00000204745	27.668598	28.707966	28.998221	21.480113	28.145111	26.968777
ENSG00000204787	0	0	0	0	0	0
ENSG00000204822	1090.221194	1135.375646	993.485301	1107.645456	1110.760077	1013.383027
ENSG00000204843	1108.311711	1130.511613	1117.551073	1092.128405	1024.706024	1131.732032
ENSG00000204872	0	0	0	0	0	0
ENSG00000204923	22.52829	18.746738	20.985507	20.844598	13.295576	24.064631
ENSG00000204993	0	0	0	0	0	0
ENSG00000205111	0	0.584745	0.879277	0.48177	0.817863	0.951421
ENSG00000205221	149.628838	171.536674	215.389852	49.350972	65.622788	64.263146
ENSG00000205639	19.293986	26.853971	21.969005	20.482662	27.247984	29.438675
ENSG00000205716	0	0	0	0	0	0
ENSG00000205795	0	0	0.770328	0	0	0.53271
ENSG00000205847	0	0	0	0	0	0
ENSG00000206882	0	0	0	0	0	0
ENSG00000207186	0	0	0	0	0	0
ENSG00000211460	2237.471402	2114.331734	2206.939495	2088.741551	2203.274888	2188.825179
ENSG00000211592	1.235708	5.360884	0	1.083809	42.168873	0
ENSG00000211593	0	0	0	0	0	0
ENSG00000211594	0	0	0	0	0	0
ENSG00000211595	0	0	0	0	0	0
ENSG00000211596	0	0	0	0	0	0
ENSG00000211597	0	0	0	0	0	0
ENSG00000211598	0	0	0	0	0	0
ENSG00000211599	0	0	0	0	0	0
ENSG00000211611	0	0	0	0	0	0
ENSG00000211623	0	0	0	0	0	0
ENSG00000211625	0	0	0	0	0	0
ENSG00000211626	0	0	0	0	0	0
ENSG00000211632	0	0	0	0	0	0
ENSG00000211633	0	0	0	0	0	0
ENSG00000212171	0	0	0	0	0	0
ENSG00000212204	0	0	0	0	0	0
ENSG00000212312	0	0	0	47.420246	0	0
ENSG00000212425	0	0	0	0	0	0
ENSG00000213048	0	0	0	0	0	0
ENSG00000213055	0	0	0	0	0	0
ENSG00000213069	0	0	0	0	0	0
ENSG00000213081	0	0	0	0	0	0
ENSG00000213082	1.797426	1.777978	1.87778	0	0	1.740955
ENSG00000213083	0	0	0	0	0	0
ENSG00000213090	0.53099	0.531077	1.095102	0.487913	0.461916	0.811935
ENSG00000213104	11.743061	8.182309	27.228019	11.57957	15.034209	46.506236
ENSG00000213107	0	0	0	0	0	0
ENSG00000213110	0	0	0	0	0	0
ENSG00000213115	0	0	0	0	0	0
ENSG00000213120	0	2.658743	0	0	0	0
ENSG00000213126	0	0	0	0	0	0
ENSG00000213148	0	0	0	0	0	0
ENSG00000213160	284.775436	303.250361	340.001412	325.281393	343.958965	338.366919
ENSG00000213189	636.554267	635.190807	697.180023	917.163339	926.135558	1026.246294
ENSG00000213194	0	0	0	0	0	5.736315
ENSG00000213197	2.698105	0	3.04686	0	0.791911	4.715854
ENSG00000213201	0	0	0	0	0	0
ENSG00000213222	20.044361	13.906781	20.299843	14.844504	19.154523	28.987477
ENSG00000213225	5.077261	3.685842	7.510009	5.050461	4.51135	8.809921
ENSG00000213236	172.590938	146.129284	182.404018	126.292238	153.841289	147.666803
ENSG00000213239	8.254304	4.556287	7.221644	1.248428	2.458869	1.417057
ENSG00000213295	0	0	0	0	0	0
ENSG00000213301	0	0	0	0	0	0
ENSG00000213337	257.603405	254.656104	225.787241	232.804784	247.603728	237.796135
ENSG00000213355	0	0	0	0	0	0
ENSG00000213399	31.691559	36.884874	69.173353	27.947464	27.174745	53.702363
ENSG00000213400	0	0	0	0	0	0
ENSG00000213403	3.7475	0	3.849139	0	0	0
ENSG00000213453	30.138428	21.8125	48.803972	26.459355	26.37532	72.269935
ENSG00000213486	0	0	0	0	0	0
ENSG00000213495	0	0	0	0	0	0
ENSG00000213553	1633.892967	1676.933487	2198.137899	1539.412304	1499.617045	2091.296968
ENSG00000213594	0	0	0	0	0	0
ENSG00000213601	0	0	0	0	0.74441	0
ENSG00000213605	0	0	0	0	0	0.855174
ENSG00000213620	0	0	0	0	0	0
ENSG00000213626	2.343109	2.308164	3.688722	4.182799	3.544413	1.867515
ENSG00000213639	4255.404594	4233.968028	4486.702624	4018.706453	4187.48407	4305.109832
ENSG00000213699	322.367586	340.858202	321.23366	292.029593	303.584486	284.543258
ENSG00000213729	0	2.416887	0	0	0	0
ENSG00000213739	0	0	0	0	0	0
ENSG00000213772	3.70191	11.155076	0	3.38716	3.281379	3.726913
ENSG00000213774	0	0	0	0	0	0
ENSG00000213901	1.771909	1.855509	2.267632	3.997021	6.539006	2.268861
ENSG00000213917	0	0.988205	0	0	0.881369	1.017998
ENSG00000213925	0	0	2.711541	0	1.478849	0.859994
ENSG00000213938	0	0.476676	1.467353	0	0.842633	0
ENSG00000213946	0	0	0	0	0	0
ENSG00000213958	1.468259	0.852333	5.673698	0.769299	0.753151	2.865448
ENSG00000213962	0	0.473601	0	0	0	0.972801
ENSG00000214024	0	0	0	0	0	0
ENSG00000214025	0	0	0	0	0	0
ENSG00000214064	0	0	0	0	0	0
ENSG00000214070	0	0	0	0	0.470876	0
ENSG00000214077	3.162257	2.465322	1.284229	4.542404	4.450605	4.386819
ENSG00000214081	0	0	0	0	0	0
ENSG00000214100	0	0	0	0	0	0
ENSG00000214199	18.64738	11.500497	17.557741	15.345309	14.84161	22.523756
ENSG00000214211	0	0	0	0	0	0
ENSG00000214329	0	0	0	0	0	0
ENSG00000214330	0	0	0	0	0	0
ENSG00000214336	1.215062	1.548287	2.04008	1.18125	1.155589	1.270462
ENSG00000214354	0	0	0.854091	0	0	0.849792
ENSG00000214369	8.036522	4.783301	3.991976	2.961104	10.147882	2.878962
ENSG00000214429	13.618704	9.07717	4.785496	12.460794	12.08802	18.148446
ENSG00000214465	0	0	0.473065	0	0	0.460806
ENSG00000214484	0	0	0	0	0	0
ENSG00000214513	0	0	0	0	0.206764	0
ENSG00000214525	0	0	0	0	0	0
ENSG00000214533	0.545309	0	2.722476	0	0.946118	1.059232
ENSG00000214595	43.710826	60.008046	43.245288	41.735084	41.56968	35.067734
ENSG00000214602	0	0	0	0	0	0
ENSG00000214657	0	0	0	0	0	0
ENSG00000214694	0.817445	0.8585	0	0.237832	0.304234	0
ENSG00000214711	0	0	0	0	0	0
ENSG00000214821	1.39776	1.373288	2.86234	2.581432	3.802676	1.455873
ENSG00000214842	0	0	0	0	0	0.245423
ENSG00000214843	0	0	0	0	0	0
ENSG00000214866	0	0	0	0	0	0
ENSG00000215043	0	0	0	0	0	0
ENSG00000215263	0	0	0	0	0	0
ENSG00000216721	0	0	0	0	0	0
ENSG00000216867	0	0	0	2.161914	0	0
ENSG00000216921	0	0	0	0	0	0
ENSG00000217236	0.441132	0	0	0.204823	0.384999	0.212888
ENSG00000217289	0	0.440112	1.358374	0	0.776527	0.419357
ENSG00000217643	0	2.292383	0	0	4.028263	0
ENSG00000217718	0	0	0	0	0	0
ENSG00000217950	2.789138	3.235785	6.838458	4.295803	4.634092	7.379331
ENSG00000218175	145.008063	91.201188	301.968766	97.485753	67.444645	299.512537
ENSG00000218682	3.352046	0	0	3.01042	2.976149	0
ENSG00000218739	1391.771132	1429.762776	1462.304149	1234.480386	1454.20828	1413.594926
ENSG00000218819	0	0	0	0	0	0
ENSG00000219391	0	5.396697	0	0	0	5.292483
ENSG00000219626	13.637346	16.702585	16.427159	18.635184	16.882937	13.742469
ENSG00000220804	36.205864	39.564113	81.203659	43.062558	40.014465	63.975968
ENSG00000221823	1814.835986	1829.731293	1893.376545	1890.010466	1851.191954	1979.683826
ENSG00000221843	0	0	0	0	0	0
ENSG00000221849	0	0	0	0	0	0
ENSG00000221944	30.194855	35.656489	36.589714	32.835983	38.236929	33.633402
ENSG00000222014	12.435083	7.849928	11.743423	9.225205	9.690829	14.204371
ENSG00000222038	0	0	0	0	0	0
ENSG00000222232	0	0	0	0	0	0
ENSG00000222251	0	0	0	0	0	0
ENSG00000222317	0	0	0	0	0	0
ENSG00000222418	0	0	0	0	0	0
ENSG00000222832	0	0	0	0	0	0
ENSG00000222835	0	0	0	0	0	0
ENSG00000222921	0	0	0	0	0	0
ENSG00000223092	0	0	0	0	0	0
ENSG00000223290	0	0	0	0	0	0
ENSG00000223318	0	0	0	0	0	0
ENSG00000223349	0	0	0	0	0	0
ENSG00000223427	1.128459	2.226253	1.145865	4.091824	3.912953	5.605746
ENSG00000223433	0	0	0	0	0	0
ENSG00000223549	0	0.407784	0	0	0	0
ENSG00000223564	0	0	0	0	0	0
ENSG00000223604	0	0	0	0	0	0
ENSG00000223619	0	0	0	0	0	0
ENSG00000223640	0	0	0	0	0	0
ENSG00000223658	8.002886	5.495493	5.752758	1.692748	2.176686	0.62596
ENSG00000223691	0	0	0	0	0	0
ENSG00000223703	0.205065	0.605077	0.416929	0	0.355219	0.388477
ENSG00000223710	0	0	0	0	0	0
ENSG00000223739	0	0	0	0	0	0
ENSG00000223760	0	0	0	0	0	0
ENSG00000223777	0	0	0	0	0	0
ENSG00000223788	1.254322	0	0	3.365665	1.077693	1.172565
ENSG00000223816	0	0	0	0	0	0
ENSG00000223824	0	0	0	0	0	0
ENSG00000223825	12.78921	7.207192	5.578426	6.548852	7.857625	5.190547
ENSG00000223873	0	0	1.79821	0	0	0
ENSG00000223890	0	0	0	0	0	0
ENSG00000223897	0	0	0	0	0	0
ENSG00000223903	0	0	0	0	0	0
ENSG00000223917	0	0	0	0	0	0
ENSG00000223921	0	0	0	0	0	0
ENSG00000223922	1.752218	1.281678	2.619373	1.162798	1.508817	3.696678
ENSG00000223951	0	0	0	0	0	0
ENSG00000223962	0	0	0	0	0	0
ENSG00000223973	0	0	0	0	0	0
ENSG00000223976	0	0	0	0	0	0
ENSG00000223977	0	0	0	0	0	0
ENSG00000224007	0	0	0	0	0	0
ENSG00000224019	0	0	0	0	0	0
ENSG00000224041	0	2.196726	0	0	0	0
ENSG00000224058	0	3.892459	4.070914	4.702597	3.730721	0
ENSG00000224061	2.170681	0	0	5.885096	1.929068	2.176573
ENSG00000224070	0	0	0	0	0	0
ENSG00000224071	0	0	0	0	0	0
ENSG00000224121	0	0	0	0	0	0
ENSG00000224159	0	0	0	0	0	0
ENSG00000224160	0	0	0	0	0	0
ENSG00000224219	0	0	0	0	0	0
ENSG00000224232	0	0	0	0	0	0
ENSG00000224252	0	0	0	0	0	0
ENSG00000224288	0	0	0	0	0	0
ENSG00000224291	0	0	0	0	0	0
ENSG00000224299	0	0	0	0	0	0
ENSG00000224323	0	0	0	0	0	0
ENSG00000224331	3.894241	0	16.317637	7.072811	10.31005	3.817865
ENSG00000224337	0	0	0	0	0	0
ENSG00000224344	0	0	0	0	0	0
ENSG00000224346	0	0	0	0	0	0
ENSG00000224352	0	0	0	0	0	0
ENSG00000224410	0	0	0	0	0	0
ENSG00000224414	0.228126	0.44651	0.230244	0	0.19906	0
ENSG00000224425	0.527532	0	0	0	0	0
ENSG00000224442	0	0	0	0	0	0
ENSG00000224443	0	0	0	0	0	0
ENSG00000224463	0	0	0	0	0	0
ENSG00000224464	2.115472	0	1.066111	0	0	0
ENSG00000224529	0	0	0	0	0	0
ENSG00000224553	0	0	2.303402	0	2.001109	0
ENSG00000224585	0	0	0	0	0	0
ENSG00000224590	0	0	0	0	0	0
ENSG00000224604	0	0	0	0	0	0
ENSG00000224607	0	0	0	0	0	0
ENSG00000224627	0	0	0	0	0	0
ENSG00000224637	0	0	0	0	0	0
ENSG00000224646	0	0	0	0	0	0
ENSG00000224670	0	0	0	0	0	0
ENSG00000224672	0	0	0	0	0	0
ENSG00000224674	0	0	0	0	0.35945	0
ENSG00000224679	0	0	0	0	0	0
ENSG00000224695	0	0	0	0	0	0
ENSG00000224719	0	0	0	0	0	0
ENSG00000224791	2.233593	0.770289	1.182738	1.397691	0.342866	0.746465
ENSG00000224826	0.655853	0	1.019179	0.925889	1.695586	0.97181
ENSG00000224839	0	0	0	0	0	3.9554
ENSG00000224852	0	0	0	0	0	0
ENSG00000224869	0	0	0	0	0	0
ENSG00000224881	39.383678	43.522585	49.326861	65.101907	74.138791	47.199608
ENSG00000224891	0	0	0	0	0	0
ENSG00000224928	0	3.421316	3.541215	1.560905	0.761901	0
ENSG00000224967	3.065436	6.186791	0	0	2.74618	3.104757
ENSG00000225024	0	0	0	0	0	0
ENSG00000225045	0	0	0	0	0	0
ENSG00000225108	0.740086	0	0.778879	0.668221	0.632536	0
ENSG00000225124	0	0	0	0	0	0
ENSG00000225136	0	0	0	0	0	0
ENSG00000225182	0	0	0	0	0	0
ENSG00000225304	0	0	0	0	0	0
ENSG00000225369	0	0	0	0	0	0
ENSG00000225392	0	0	7.340406	3.189014	0	9.876326
ENSG00000225394	0	0	0	0	0	0
ENSG00000225398	0	0	0	0	0	0
ENSG00000225402	1.706187	0.849493	2.637337	0	0.753451	0
ENSG00000225406	9.086002	2.209331	10.258372	6.11842	7.838482	4.358582
ENSG00000225428	0	0	0	0	0	0
ENSG00000225448	0	0	0	0	0	0
ENSG00000225449	0	0	0	0	0	0
ENSG00000225476	0	0	0	0	0	0
ENSG00000225496	0	0	2.380286	0	1.017751	0
ENSG00000225523	0	0	0	0	0	0
ENSG00000225594	0	0	0	0	0	0
ENSG00000225636	0	0	0	0	0	0
ENSG00000225642	5.315563	0	0	0	0	5.351465
ENSG00000225658	0	0	0	0	0	0
ENSG00000225669	0	0	0	0	0	0
ENSG00000225695	68.100023	67.781041	76.551922	73.694145	58.279483	90.969785
ENSG00000225787	0	0	0	0	0	0
ENSG00000225796	0	0	0	0	0	0
ENSG00000225808	12.521896	29.194142	17.689834	15.276321	37.026368	12.522428
ENSG00000225813	7.488141	12.454872	2.999269	6.607799	10.754423	3.363934
ENSG00000225842	0	0	0	0	0	0
ENSG00000225900	0	0	0	0	0	0
ENSG00000225911	0	0	0	0	0	0
ENSG00000225933	0	0	0	0	0	0
ENSG00000225943	0	0	0	0	0	0
ENSG00000225991	3.386457	1.638663	1.69841	1.495925	0	1.598038
ENSG00000226034	0	0	0	0	0	0
ENSG00000226058	0	0	0	0	0	0
ENSG00000226065	0	0.696455	0	0	0	0.322775
ENSG00000226072	0	0	0	0	0	0
ENSG00000226080	0	0	0	0	0	0
ENSG00000226114	0	0	0	0	0	0
ENSG00000226121	74.412821	74.160358	73.501952	85.851685	90.334763	86.200676
ENSG00000226124	3.974172	5.29588	5.859101	4.472263	6.041278	6.667377
ENSG00000226131	0	0	1.90732	3.386405	0	0
ENSG00000226185	0	0	0	0	0	0
ENSG00000226186	0	0	0	0	0	0
ENSG00000226213	0	0	0	0	0	0
ENSG00000226242	0	0	0	0	0	0
ENSG00000226247	0	0	0	0	0	0
ENSG00000226261	0	0	0	0	0	0
ENSG00000226273	0	0	0	0	0	0
ENSG00000226297	0	0	0	0	0	0
ENSG00000226321	0.159333	0.078565	0	0	0	0
ENSG00000226331	0	0	0	0	0	0
ENSG00000226338	0	0	0	0	0	0
ENSG00000226340	0	0	0	0	0	0
ENSG00000226341	0	0	0	0	0	0
ENSG00000226366	0	0	0	0	0	0
ENSG00000226410	0	0	0	0	0	0
ENSG00000226473	0	0	0	0	0	0
ENSG00000226479	213.97415	212.877495	202.939008	228.149516	225.563985	214.904756
ENSG00000226481	0	0	0	0	0	0
ENSG00000226491	0	0	0	0	0	0
ENSG00000226523	0	0	0	0	0	0
ENSG00000226539	0	0.798431	0.810041	0	0	0
ENSG00000226553	0	0	0	0	0.319289	0
ENSG00000226564	606.743563	562.359378	789.330983	602.435001	623.98853	688.231512
ENSG00000226658	0	0	0	0	0	0
ENSG00000226666	0.975877	1.910176	7.205068	2.073674	1.712132	9.46589
ENSG00000226700	0	0	0	0	0	0
ENSG00000226718	0	0	0	0	0	0
ENSG00000226726	0	0	0	0	0	0
ENSG00000226789	0.637485	1.649686	1.130954	1.199304	2.64748	0.923779
ENSG00000226831	0	0	0	0	0	0
ENSG00000226839	0	0	0	0	0	0
ENSG00000226847	0	0	0	0	0	0
ENSG00000226860	0	0	0	0	0	0
ENSG00000226878	0	0	0	0	0	0
ENSG00000226884	0	0	0	0	0	0
ENSG00000226886	0	0	0	0	0	0
ENSG00000226905	0	0	0	0	0	0
ENSG00000226915	0	0	1.117737	0	0	1.066458
ENSG00000226928	0	0	0	0	0	0
ENSG00000226946	0	0	0	0	0	0
ENSG00000226961	22.86623	13.872981	11.84851	8.840487	25.062046	18.978654
ENSG00000226972	0	0	3.298232	0	0	3.056577
ENSG00000226991	0	0	0	0	0	0
ENSG00000227004	0	0	0	0	0	0
ENSG00000227055	0	0	0	0	0	0
ENSG00000227133	2.42584	0	0	0	0	0
ENSG00000227134	0	0	0	0	0	0
ENSG00000227149	0	0	0	0	0	0
ENSG00000227176	0	0.894258	0.92587	0.828001	0.809553	0
ENSG00000227180	0	0	0	0	0	0
ENSG00000227187	0	0	0	0	0	2.394215
ENSG00000227238	1.822809	1.83384	2.851719	0	0	0
ENSG00000227241	0	0	0	0	0	0
ENSG00000227259	0	9.579745	0	0	0	0
ENSG00000227265	0	0	0	0	0	0
ENSG00000227270	0	0	0	0	0	0
ENSG00000227275	0	0	0	0	0	0
ENSG00000227291	0	0	0	0	0	0
ENSG00000227331	0	0	0	0	0	0
ENSG00000227347	9.543836	8.75161	19.560327	10.281524	10.028133	13.213691
ENSG00000227348	0	0	0	0	0	0
ENSG00000227361	0	0	0	0	0	0
ENSG00000227368	0	4.812098	1.654838	0	1.407854	0
ENSG00000227394	1.390941	0	0	0	1.232353	0
ENSG00000227430	0	0	0	0	0	0
ENSG00000227454	0	0	0	0	0	0
ENSG00000227470	226.292161	367.400185	218.942933	217.28533	282.170968	162.374324
ENSG00000227497	0	0	0	0	0	0
ENSG00000227513	0	0	0	0	0	0
ENSG00000227557	0	0	0	0	0	0
ENSG00000227597	0	0	0	0	0	0
ENSG00000227623	0	0	0	0	0	0
ENSG00000227632	0	1.388114	3.954248	0	5.863363	0
ENSG00000227653	6.520055	0	6.989666	9.106807	0	17.015599
ENSG00000227661	0	0	0	0	0	0
ENSG00000227682	0	0	0	0	0	0
ENSG00000227692	0	0	0	0	0	0
ENSG00000227736	0	0	0	0	0	0
ENSG00000227738	0	0	0	0	0	0
ENSG00000227745	0	0	0	0	0	0
ENSG00000227770	0	5.529039	0	1.030923	0	1.162666
ENSG00000227788	0	0	0	0	0	0
ENSG00000227789	0	0	0	0	0	0
ENSG00000227791	0	0	0	0	0	0
ENSG00000227799	0	0	0	0	0	0
ENSG00000227802	0	0	0	0	0	0
ENSG00000227817	0	0	0	0	0	0
ENSG00000227841	0	0	0	0	0	0
ENSG00000227842	0	0	0	0	0	0
ENSG00000227846	0	0	0	0	0	0
ENSG00000227878	0	0	0	0	0	0
ENSG00000227890	0	0	0	0	0	0
ENSG00000227992	76.825515	86.127567	85.253753	26.778492	73.277765	40.753463
ENSG00000228034	0	0	12.460631	3.256043	3.302996	3.581064
ENSG00000228098	0	0	0	0	0	0
ENSG00000228111	0	0	0	0	0	0
ENSG00000228134	0	0	0	0	0	0
ENSG00000228209	0	0	0	0	0	0
ENSG00000228225	0	0	0	0	0	0
ENSG00000228236	0	0	4.422459	3.844885	0	0
ENSG00000228305	38.250293	43.648916	98.365753	46.52927	32.336423	75.615051
ENSG00000228325	0	0	0	0	0	0
ENSG00000228374	0	0	0	0	0	0
ENSG00000228380	0	0	0	0	0	0
ENSG00000228445	0	0	0	0	0	0
ENSG00000228446	0	5.298118	3.294915	1.967162	1.893185	2.171414
ENSG00000228471	0	0	0	0	0	0
ENSG00000228474	4221.048933	4188.025207	3943.566727	3652.283867	3575.675584	3977.179478
ENSG00000228486	57.910883	70.002472	47.122473	13.054267	39.842748	41.840359
ENSG00000228499	0	0	0	0	0	0
ENSG00000228507	0	1.836825	3.916354	3.427344	1.719094	7.936573
ENSG00000228513	0	0	0	0	0	0
ENSG00000228551	0	0	0	0	0	0
ENSG00000228568	0	0	0	0	0	0
ENSG00000228585	0	0	0	0	0	0
ENSG00000228615	0	0	0	0	0	0
ENSG00000228670	0	0	0	0	0	0
ENSG00000228681	0	0.983641	0	0	0	0
ENSG00000228721	0	0	0	0	0	0
ENSG00000228837	0	0	0	0	0	0
ENSG00000228848	0	0	0	0	0	0
ENSG00000228872	0	0	0	0	0	0
ENSG00000228884	0	0	0	0	0	0
ENSG00000228898	0	0	0	0	0	0
ENSG00000228902	0	0	0	0	0	0
ENSG00000228937	0	0	0	0	0	0
ENSG00000228949	0	0	0	0	0	0
ENSG00000228970	0	0	0	0	0	0
ENSG00000229013	0	0	0	0	0	0
ENSG00000229023	0	1.418623	0	0	0	0
ENSG00000229087	0	0	0	0	0	0
ENSG00000229089	0	0	0	0	0	0
ENSG00000229104	0	0	0	0	0	0
ENSG00000229143	0	0	0	0	0	0
ENSG00000229150	0	0	0	0	0	0
ENSG00000229172	0.449004	0.692198	0.95463	0.697269	2.059843	0.254964
ENSG00000229173	0	0	0	0	0	0
ENSG00000229221	0	0	0.82454	0	0	0
ENSG00000229326	1.564307	0	1.609516	0	2.773561	0
ENSG00000229360	0	0	0	0	0	0
ENSG00000229405	0	0	0	0	0	0
ENSG00000229462	0	0	0	0	0	0
ENSG00000229503	10.353161	8.534197	15.899614	12.428531	9.091825	8.569412
ENSG00000229560	0	0	0	0	0	0
ENSG00000229568	0	0	0	0	0	0
ENSG00000229593	0	0	0	0	0	0
ENSG00000229604	0	0	9.963393	8.638071	0	0
ENSG00000229641	0	0	0	0	0	0
ENSG00000229648	0	0	0	0	0	0
ENSG00000229670	0	0	0	0	0	0
ENSG00000229682	0	0	0	0	0	0
ENSG00000229689	0	0	0	0	0	0
ENSG00000229695	0	0	0	0	0	0
ENSG00000229701	0	0	0	0	0	0
ENSG00000229730	0	0	0	0	0	0
ENSG00000229744	0	0	0	0	0	0
ENSG00000229754	0	0	0	0	0	0
ENSG00000229758	0	0	0	0	0	0
ENSG00000229781	0	0	0	0	0	0
ENSG00000229798	0	0	0	0	0	0
ENSG00000229816	0.862639	2.258138	2.657278	1.568781	3.024391	4.093757
ENSG00000229827	0	0	0	0	0	0
ENSG00000229831	0	0	0	0	0	0
ENSG00000229890	0	0	0	0	0	0
ENSG00000229920	3.504863	1.12493	0	0	0	1.159639
ENSG00000229935	0	0	0	0	0	0
ENSG00000229948	0	0	0	0	0	0
ENSG00000230006	0	0	0	0	0	0
ENSG00000230037	0	1.317858	0	1.179073	1.159519	1.245732
ENSG00000230044	0	0	0	0	0	0
ENSG00000230047	0	0	0	0	0	0
ENSG00000230076	1048.737486	988.122719	1092.167868	1123.546782	934.865446	1175.680932
ENSG00000230083	0	0	0	0	0	0
ENSG00000230104	0	0	0	0	0	0
ENSG00000230118	0	0	0	0	0	0
ENSG00000230122	0	0	0	0.904927	0	0
ENSG00000230154	0.896329	2.691591	4.648275	3.289047	3.148583	2.759905
ENSG00000230158	0	0	0	0	0	0
ENSG00000230237	0	0	0	0	0	0
ENSG00000230251	0.782101	0	0	0	0	0
ENSG00000230282	0	0	0	0	0	0
